,Minute_of_day,reference,February,Active_Occupancy,Bulbs1_12.0W,Bulbs2_9.0W,Bulbs3_50.0W,Bulbs4_100.0W,Bulbs5_60.0W,Bulbs6_12.0W,Bulbs7_9.0W,Bulbs8_75.0W,Bulbs9_35.0W,Bulbs10_100.0W,Bulbs11_35.0W,Bulbs12_60.0W,Bulbs13_28.0W,Bulbs14_35.0W,Bulbs15_100.0W,Bulbs16_60.0W,Bulbs17_60.0W,Total_lighting,CHEST_FREEZER,FRIDGE,ANSWER_MACHINE,CLOCK,HIFI,VACUUM,TV1,TV2,VCR_DVD,HOB,OVEN,KETTLE,SMALL_COOKING,DISH_WASHER,TUMBLE_DRYER,WASHING_MACHINE,WASHER_DRYER,DESWH,E_INST,STORAGE_HEATER,ELEC_SPACE_HEATING
787,788,13:07:00,352,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
788,789,13:08:00,330,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
789,790,13:09:00,308,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
790,791,13:10:00,287,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
791,792,13:11:00,268,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
792,793,13:12:00,251,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
793,794,13:13:00,236,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
794,795,13:14:00,223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
795,796,13:15:00,211,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
796,797,13:16:00,201,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
797,798,13:17:00,193,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
798,799,13:18:00,184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
799,800,13:19:00,175,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
800,801,13:20:00,165,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
801,802,13:21:00,159,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
802,803,13:22:00,150,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
803,804,13:23:00,141,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
804,805,13:24:00,133,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
805,806,13:25:00,124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
806,807,13:26:00,116,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
807,808,13:27:00,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
808,809,13:28:00,101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
809,810,13:29:00,94,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
810,811,13:30:00,88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
811,812,13:31:00,84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
812,813,13:32:00,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
813,814,13:33:00,78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
814,815,13:34:00,77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
815,816,13:35:00,76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
816,817,13:36:00,76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
817,818,13:37:00,77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
818,819,13:38:00,79,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
819,820,13:39:00,82,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
820,821,13:40:00,88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
821,822,13:41:00,119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
822,823,13:42:00,151,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
823,824,13:43:00,181,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
824,825,13:44:00,208,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
825,826,13:45:00,232,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
826,827,13:46:00,253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
827,828,13:47:00,272,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
828,829,13:48:00,260,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
829,830,13:49:00,277,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
830,831,13:50:00,261,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
831,832,13:51:00,253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
832,833,13:52:00,238,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
833,834,13:53:00,251,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
834,835,13:54:00,264,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
835,836,13:55:00,275,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
836,837,13:56:00,268,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
837,838,13:57:00,276,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
838,839,13:58:00,285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
839,840,13:59:00,292,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
840,841,14:00:00,299,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
841,842,14:01:00,305,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
842,843,14:02:00,312,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
843,844,14:03:00,317,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
844,845,14:04:00,303,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
845,846,14:05:00,310,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
846,847,14:06:00,318,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
847,848,14:07:00,318,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
848,849,14:08:00,301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
849,850,14:09:00,286,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
850,851,14:10:00,286,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
851,852,14:11:00,286,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
852,853,14:12:00,271,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
853,854,14:13:00,264,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
854,855,14:14:00,276,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
855,856,14:15:00,286,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
856,857,14:16:00,294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
857,858,14:17:00,303,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
858,859,14:18:00,314,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
859,860,14:19:00,316,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
860,861,14:20:00,305,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
861,862,14:21:00,291,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
862,863,14:22:00,283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
863,864,14:23:00,278,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
864,865,14:24:00,283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,0.0,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
865,866,14:25:00,294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
866,867,14:26:00,303,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
867,868,14:27:00,313,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
868,869,14:28:00,323,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
869,870,14:29:00,332,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
870,871,14:30:00,341,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
871,872,14:31:00,351,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
872,873,14:32:00,360,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
873,874,14:33:00,367,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
874,875,14:34:00,371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,199.17380246325922,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
875,876,14:35:00,374,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
876,877,14:36:00,374,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.38755348648795,1,2,9,0,3.0,3.0,2.0,1.0,3,1.0,2,0.0,1,1,1,0.0,0.0,0.0,0.0
