senario,EV,Arrival,Depart,Type,BatteryCapacity,Distance,Demand,alloc_charger,delay
1271,12,7.0,18.0,truck,70,66.0,54.0,20,0
1271,13,7.0,22.0,suv,54,39.0,22.0,11,0
1271,14,9.0,16.0,sedan,24,51.0,22.0,11,0
1271,15,11.0,21.0,suv,54,13.0,7.0,11,0
1271,16,10.0,21.0,small,16,-2.0,-1.0,11,0
1271,17,7.0,19.0,suv,54,45.0,26.0,20,0
1271,18,8.0,16.0,truck,70,70.0,57.0,20,0
1271,19,8.0,18.0,truck,70,39.0,32.0,11,0
1271,20,8.0,17.0,truck,70,34.0,28.0,11,0
1271,21,6.0,17.0,small,16,65.0,16,11,0
1271,22,9.0,18.0,truck,70,21.0,17.0,20,0
1271,23,8.0,18.0,suv,54,17.0,10.0,11,0
1271,24,10.0,21.0,truck,70,17.0,14.0,20,0
1271,25,10.0,19.0,sedan,24,26.0,11.0,20,0
1271,26,11.0,17.0,suv,54,41.0,24.0,20,0
1271,27,10.0,15.0,truck,70,28.0,23.0,11,0
1271,28,9.0,20.0,truck,70,37.0,30.0,11,0
1271,29,8.0,17.0,suv,54,45.0,26.0,11,0
1271,30,10.0,16.0,sedan,24,29.0,12.0,20,0
1271,31,6.0,17.0,suv,54,15.0,9.0,11,0
1271,32,7.0,17.0,small,16,21.0,8.0,11,0
1271,33,7.0,16.0,truck,70,32.0,26.0,20,0
1271,34,8.0,17.0,suv,54,24.0,14.0,20,0
1271,35,9.0,20.0,truck,70,41.0,34.0,20,0
1271,36,9.0,17.0,small,16,31.0,12.0,11,0
1271,37,9.0,19.0,small,16,27.0,10.0,11,0
1271,38,8.0,17.0,truck,70,34.0,28.0,20,0
1271,39,7.0,16.0,truck,70,27.0,22.0,11,0
1271,40,8.0,20.0,small,16,34.0,13.0,11,0
1272,1,8.0,21.0,small,16,38.0,14.0,11,0
1272,2,7.0,20.0,sedan,24,40.0,17.0,11,0
1272,3,10.0,18.0,truck,70,62.0,51.0,11,0
1272,4,8.0,16.0,small,16,46.0,16,11,0
1272,5,8.0,15.0,sedan,24,48.0,21.0,11,0
1272,6,9.0,15.0,suv,54,61.0,35.0,20,0
1272,7,8.0,15.0,small,16,54.0,16,11,0
1272,8,9.0,16.0,suv,54,23.0,13.0,20,0
1272,9,8.0,18.0,suv,54,84.0,48.0,11,0
1272,10,10.0,15.0,small,16,44.0,16,11,0
1272,11,11.0,20.0,suv,54,46.0,26.0,11,0
1272,12,8.0,20.0,truck,70,26.0,21.0,11,0
1272,13,9.0,20.0,sedan,24,55.0,24.0,11,0
1272,14,8.0,19.0,sedan,24,35.0,15.0,11,0
1272,15,7.0,16.0,truck,70,31.0,25.0,11,0
1272,16,6.0,20.0,sedan,24,27.0,12.0,11,0
1272,17,11.0,22.0,sedan,24,64.0,24,20,0
1272,18,11.0,21.0,sedan,24,42.0,18.0,20,0
1272,19,10.0,17.0,suv,54,32.0,18.0,20,0
1272,20,11.0,21.0,truck,70,28.0,23.0,11,0
1272,21,9.0,16.0,suv,54,32.0,18.0,20,0
1272,22,8.0,19.0,sedan,24,55.0,24.0,11,0
1272,23,8.0,19.0,suv,54,27.0,15.0,20,0
1272,24,8.0,21.0,small,16,32.0,12.0,11,0
1272,25,7.0,15.0,truck,70,45.0,37.0,20,0
1272,26,9.0,18.0,truck,70,48.0,39.0,20,0
1272,27,11.0,15.0,sedan,24,37.0,16.0,20,0
1272,28,10.0,16.0,sedan,24,53.0,23.0,11,0
1272,29,7.0,22.0,truck,70,32.0,26.0,20,0
1272,30,7.0,21.0,sedan,24,21.0,9.0,11,0
1272,31,7.0,20.0,suv,54,31.0,18.0,20,0
1272,32,7.0,20.0,small,16,53.0,16,11,0
1272,33,11.0,19.0,small,16,52.0,16,11,0
1272,34,9.0,21.0,sedan,24,80.0,24,11,0
1272,35,7.0,17.0,suv,54,51.0,29.0,11,0
1272,36,8.0,16.0,small,16,33.0,13.0,11,0
1272,37,8.0,21.0,sedan,24,46.0,20.0,11,0
1272,38,9.0,21.0,sedan,24,47.0,20.0,11,0
1272,39,8.0,15.0,suv,54,35.0,20.0,20,0
1272,40,6.0,17.0,sedan,24,35.0,15.0,20,0
1273,1,11.0,20.0,sedan,24,43.0,18.0,20,0
1273,2,6.0,17.0,truck,70,45.0,37.0,20,0
1273,3,6.0,16.0,suv,54,25.0,14.0,11,0
1273,4,6.0,15.0,suv,54,26.0,15.0,20,0
1273,5,8.0,21.0,suv,54,42.0,24.0,11,0
1273,6,6.0,17.0,small,16,40.0,15.0,11,0
1273,7,11.0,21.0,suv,54,40.0,23.0,11,0
1273,8,9.0,20.0,truck,70,34.0,28.0,11,0
1273,9,11.0,18.0,truck,70,54.0,44.0,11,0
1273,10,10.0,16.0,suv,54,72.0,41.0,11,0
1273,11,10.0,15.0,small,16,48.0,16,11,0
1273,12,9.0,22.0,truck,70,58.0,47.0,20,0
1273,13,7.0,16.0,truck,70,38.0,31.0,11,0
1273,14,11.0,15.0,sedan,24,53.0,23.0,11,0
1273,15,6.0,21.0,truck,70,68.0,56.0,20,0
1273,16,9.0,16.0,sedan,24,63.0,24,20,0
1273,17,11.0,17.0,sedan,24,28.0,12.0,11,0
1273,18,10.0,17.0,sedan,24,30.0,13.0,11,0
1273,19,9.0,19.0,small,16,35.0,13.0,11,0
1273,20,10.0,22.0,truck,70,10.0,8.0,11,0
1273,21,9.0,19.0,sedan,24,33.0,14.0,20,0
1273,22,10.0,17.0,truck,70,31.0,25.0,11,0
1273,23,11.0,18.0,suv,54,63.0,36.0,20,0
1273,24,7.0,18.0,small,16,41.0,16.0,11,0
1273,25,7.0,16.0,sedan,24,42.0,18.0,20,0
1273,26,7.0,18.0,suv,54,25.0,14.0,11,0
1273,27,8.0,18.0,suv,54,76.0,44.0,11,0
1273,28,10.0,18.0,suv,54,31.0,18.0,11,0
1273,29,11.0,20.0,sedan,24,44.0,19.0,11,0
1273,30,7.0,19.0,sedan,24,27.0,12.0,11,0
1273,31,9.0,21.0,sedan,24,8.0,3.0,11,0
1273,32,11.0,21.0,small,16,36.0,14.0,11,0
1273,33,8.0,20.0,small,16,30.0,11.0,11,0
1273,34,10.0,18.0,suv,54,24.0,14.0,20,0
1273,35,11.0,20.0,truck,70,15.0,12.0,11,0
1273,36,9.0,15.0,small,16,40.0,15.0,11,0
1273,37,10.0,19.0,suv,54,27.0,15.0,20,0
1273,38,7.0,17.0,sedan,24,43.0,18.0,20,0
1273,39,7.0,19.0,sedan,24,35.0,15.0,11,0
1273,40,9.0,16.0,sedan,24,39.0,17.0,20,0
1274,1,10.0,15.0,truck,70,56.0,46.0,20,0
1274,2,9.0,21.0,small,16,11.0,4.0,11,0
1274,3,7.0,15.0,sedan,24,38.0,16.0,20,0
1274,4,10.0,20.0,truck,70,60.0,49.0,20,0
1274,5,8.0,15.0,truck,70,54.0,44.0,11,0
1274,6,11.0,17.0,sedan,24,71.0,24,11,0
1274,7,6.0,16.0,small,16,27.0,10.0,11,0
1274,8,8.0,16.0,sedan,24,34.0,15.0,20,0
1274,9,11.0,16.0,sedan,24,37.0,16.0,20,0
1274,10,8.0,19.0,small,16,44.0,16,11,0
1274,11,9.0,15.0,truck,70,31.0,25.0,11,0
1274,12,6.0,21.0,truck,70,32.0,26.0,20,0
1274,13,8.0,16.0,sedan,24,34.0,15.0,11,0
1274,14,10.0,16.0,suv,54,42.0,24.0,11,0
1274,15,10.0,18.0,suv,54,44.0,25.0,11,0
1274,16,8.0,17.0,truck,70,32.0,26.0,20,0
1274,17,7.0,21.0,truck,70,42.0,34.0,20,0
1274,18,10.0,15.0,suv,54,67.0,38.0,20,0
1274,19,8.0,16.0,small,16,21.0,8.0,11,0
1274,20,9.0,20.0,suv,54,56.0,32.0,11,0
1274,21,6.0,16.0,sedan,24,43.0,18.0,20,0
1274,22,7.0,21.0,suv,54,34.0,20.0,11,0
1274,23,6.0,19.0,small,16,38.0,14.0,11,0
1274,24,8.0,18.0,truck,70,24.0,20.0,20,0
1274,25,7.0,15.0,sedan,24,38.0,16.0,11,0
1274,26,11.0,18.0,suv,54,10.0,6.0,11,0
1274,27,8.0,22.0,sedan,24,40.0,17.0,20,0
1274,28,8.0,17.0,suv,54,39.0,22.0,11,0
1274,29,7.0,18.0,truck,70,61.0,50.0,20,0
1274,30,8.0,21.0,suv,54,35.0,20.0,11,0
1274,31,6.0,20.0,small,16,29.0,11.0,11,0
1274,32,7.0,18.0,sedan,24,30.0,13.0,20,0
1274,33,7.0,17.0,sedan,24,21.0,9.0,11,0
1274,34,11.0,20.0,truck,70,59.0,48.0,20,0
1274,35,9.0,19.0,suv,54,42.0,24.0,11,0
1274,36,10.0,18.0,truck,70,49.0,40.0,20,0
1274,37,6.0,19.0,sedan,24,58.0,24,20,0
1274,38,7.0,17.0,suv,54,31.0,18.0,11,0
1274,39,9.0,20.0,truck,70,35.0,29.0,11,0
1274,40,11.0,16.0,small,16,45.0,16,11,0
1275,1,7.0,15.0,suv,54,44.0,25.0,11,0
1275,2,11.0,20.0,small,16,33.0,13.0,11,0
1275,3,10.0,17.0,sedan,24,49.0,21.0,11,0
1275,4,11.0,17.0,truck,70,69.0,56.0,20,0
1275,5,10.0,20.0,suv,54,28.0,16.0,20,0
1275,6,7.0,20.0,sedan,24,27.0,12.0,11,0
1275,7,6.0,22.0,small,16,33.0,13.0,11,0
1275,8,9.0,17.0,truck,70,36.0,29.0,11,0
1275,9,9.0,21.0,suv,54,23.0,13.0,11,0
1275,10,6.0,18.0,small,16,19.0,7.0,11,0
1275,11,8.0,22.0,sedan,24,49.0,21.0,11,0
1275,12,7.0,20.0,truck,70,34.0,28.0,11,0
1275,13,9.0,17.0,small,16,71.0,16,11,0
1275,14,8.0,21.0,small,16,69.0,16,11,0
1275,15,8.0,21.0,small,16,45.0,16,11,0
1275,16,7.0,22.0,sedan,24,30.0,13.0,20,0
1275,17,6.0,17.0,truck,70,19.0,16.0,20,0
1275,18,8.0,17.0,small,16,31.0,12.0,11,0
1275,19,10.0,17.0,sedan,24,25.0,11.0,11,0
1275,20,10.0,17.0,suv,54,36.0,21.0,11,0
1275,21,9.0,17.0,suv,54,50.0,29.0,11,0
1275,22,11.0,20.0,truck,70,25.0,20.0,20,0
1275,23,9.0,19.0,small,16,8.0,3.0,11,0
1275,24,10.0,17.0,suv,54,22.0,13.0,20,0
1275,25,10.0,16.0,sedan,24,31.0,13.0,20,0
1275,26,6.0,22.0,truck,70,42.0,34.0,20,0
1275,27,9.0,18.0,truck,70,26.0,21.0,11,0
1275,28,11.0,16.0,small,16,27.0,10.0,11,0
1275,29,7.0,17.0,truck,70,61.0,50.0,20,0
1275,30,11.0,21.0,sedan,24,32.0,14.0,11,0
1275,31,8.0,18.0,truck,70,14.0,11.0,11,0
1275,32,9.0,20.0,sedan,24,23.0,10.0,11,0
1275,33,7.0,16.0,small,16,27.0,10.0,11,0
1275,34,8.0,20.0,sedan,24,36.0,15.0,20,0
1275,35,10.0,21.0,truck,70,21.0,17.0,11,0
1275,36,9.0,17.0,truck,70,57.0,47.0,11,0
1275,37,10.0,15.0,sedan,24,56.0,24,11,0
1275,38,7.0,15.0,truck,70,43.0,35.0,20,0
1275,39,8.0,17.0,truck,70,46.0,38.0,20,0
1275,40,7.0,21.0,small,16,33.0,13.0,11,0
1276,1,10.0,19.0,suv,54,12.0,7.0,11,0
1276,2,9.0,21.0,suv,54,22.0,13.0,11,0
1276,3,11.0,18.0,sedan,24,31.0,13.0,20,0
1276,4,10.0,20.0,small,16,48.0,16,11,0
1276,5,11.0,19.0,small,16,36.0,14.0,11,0
1276,6,10.0,17.0,sedan,24,45.0,19.0,20,0
1276,7,7.0,17.0,sedan,24,35.0,15.0,20,0
1276,8,11.0,19.0,suv,54,51.0,29.0,11,0
1276,9,8.0,19.0,suv,54,66.0,38.0,20,0
1276,10,10.0,17.0,small,16,22.0,8.0,11,0
1276,11,6.0,20.0,small,16,50.0,16,11,0
1276,12,11.0,19.0,truck,70,24.0,20.0,11,0
1276,13,9.0,18.0,small,16,32.0,12.0,11,0
1276,14,6.0,22.0,suv,54,32.0,18.0,11,0
1276,15,10.0,21.0,sedan,24,16.0,7.0,11,0
1276,16,9.0,20.0,suv,54,15.0,9.0,11,0
1276,17,7.0,17.0,suv,54,50.0,29.0,11,0
1276,18,9.0,16.0,small,16,31.0,12.0,11,0
1276,19,7.0,19.0,small,16,15.0,6.0,11,0
1276,20,6.0,20.0,truck,70,38.0,31.0,11,0
1276,21,8.0,16.0,sedan,24,23.0,10.0,11,0
1276,22,7.0,17.0,suv,54,37.0,21.0,11,0
1276,23,10.0,22.0,small,16,25.0,9.0,11,0
1276,24,10.0,18.0,truck,70,57.0,47.0,11,0
1276,25,6.0,21.0,suv,54,38.0,22.0,11,0
1276,26,6.0,15.0,sedan,24,44.0,19.0,20,0
1276,27,8.0,21.0,truck,70,46.0,38.0,20,0
1276,28,10.0,19.0,truck,70,41.0,34.0,20,0
1276,29,10.0,18.0,sedan,24,27.0,12.0,20,0
1276,30,7.0,17.0,sedan,24,35.0,15.0,20,0
1276,31,7.0,22.0,sedan,24,42.0,18.0,20,0
1276,32,9.0,18.0,sedan,24,61.0,24,11,0
1276,33,9.0,16.0,sedan,24,57.0,24,11,0
1276,34,9.0,16.0,small,16,57.0,16,11,0
1276,35,7.0,21.0,suv,54,34.0,20.0,11,0
1276,36,7.0,21.0,suv,54,70.0,40.0,20,0
1276,37,8.0,16.0,truck,70,63.0,52.0,11,0
1276,38,6.0,16.0,small,16,20.0,8.0,11,0
1276,39,7.0,20.0,suv,54,51.0,29.0,11,0
1276,40,10.0,22.0,suv,54,39.0,22.0,11,0
1277,1,10.0,19.0,small,16,34.0,13.0,11,0
1277,2,7.0,16.0,suv,54,41.0,24.0,11,0
1277,3,10.0,18.0,small,16,56.0,16,11,0
1277,4,8.0,22.0,small,16,46.0,16,11,0
1277,5,10.0,16.0,suv,54,37.0,21.0,11,0
1277,6,8.0,19.0,truck,70,48.0,39.0,20,0
1277,7,9.0,22.0,small,16,44.0,16,11,0
1277,8,9.0,20.0,truck,70,50.0,41.0,11,0
1277,9,7.0,19.0,sedan,24,37.0,16.0,11,0
1277,10,8.0,16.0,sedan,24,-1.0,-0.0,11,0
1277,11,10.0,18.0,sedan,24,52.0,22.0,11,0
1277,12,7.0,20.0,suv,54,54.0,31.0,11,0
1277,13,10.0,20.0,small,16,-11.0,-4.0,11,0
1277,14,6.0,21.0,truck,70,41.0,34.0,20,0
1277,15,6.0,21.0,sedan,24,52.0,22.0,11,0
1277,16,10.0,19.0,truck,70,25.0,20.0,20,0
1277,17,7.0,20.0,truck,70,23.0,19.0,20,0
1277,18,9.0,20.0,sedan,24,27.0,12.0,20,0
1277,19,7.0,20.0,small,16,5.0,2.0,11,0
1277,20,9.0,19.0,sedan,24,44.0,19.0,20,0
1277,21,9.0,17.0,sedan,24,57.0,24,11,0
1277,22,10.0,19.0,truck,70,43.0,35.0,20,0
1277,23,9.0,16.0,truck,70,45.0,37.0,20,0
1277,24,9.0,20.0,truck,70,56.0,46.0,20,0
1277,25,9.0,20.0,sedan,24,4.0,2.0,11,0
1277,26,11.0,16.0,suv,54,35.0,20.0,11,0
1277,27,10.0,21.0,truck,70,56.0,46.0,11,0
1277,28,10.0,21.0,sedan,24,45.0,19.0,20,0
1277,29,10.0,22.0,truck,70,69.0,56.0,20,0
1277,30,8.0,18.0,suv,54,33.0,19.0,20,0
1277,31,8.0,21.0,sedan,24,70.0,24,11,0
1277,32,9.0,20.0,truck,70,26.0,21.0,11,0
1277,33,9.0,20.0,small,16,48.0,16,11,0
1277,34,7.0,22.0,truck,70,74.0,61.0,11,0
1277,35,10.0,17.0,sedan,24,41.0,18.0,11,0
1277,36,8.0,21.0,suv,54,52.0,30.0,11,0
1277,37,9.0,17.0,truck,70,32.0,26.0,11,0
1277,38,10.0,19.0,small,16,39.0,15.0,11,0
1277,39,8.0,19.0,sedan,24,41.0,18.0,11,0
1277,40,8.0,21.0,small,16,51.0,16,11,0
1278,1,8.0,18.0,suv,54,53.0,30.0,11,0
1278,2,8.0,16.0,truck,70,48.0,39.0,20,0
1278,3,7.0,20.0,truck,70,10.0,8.0,20,0
1278,4,11.0,17.0,suv,54,39.0,22.0,11,0
1278,5,7.0,16.0,suv,54,27.0,15.0,20,0
1278,6,8.0,22.0,truck,70,62.0,51.0,11,0
1278,7,11.0,22.0,suv,54,39.0,22.0,11,0
1278,8,10.0,17.0,small,16,19.0,7.0,11,0
1278,9,8.0,20.0,truck,70,21.0,17.0,20,0
1278,10,9.0,21.0,sedan,24,21.0,9.0,11,0
1278,11,7.0,20.0,truck,70,27.0,22.0,11,0
1278,12,8.0,18.0,sedan,24,41.0,18.0,11,0
1278,13,9.0,19.0,sedan,24,35.0,15.0,20,0
1278,14,11.0,17.0,truck,70,48.0,39.0,20,0
1278,15,8.0,20.0,suv,54,38.0,22.0,11,0
1278,16,7.0,15.0,sedan,24,40.0,17.0,11,0
1278,17,6.0,17.0,suv,54,34.0,20.0,20,0
1278,18,8.0,19.0,truck,70,9.0,7.0,11,0
1278,19,8.0,21.0,small,16,10.0,4.0,11,0
1278,20,8.0,19.0,suv,54,45.0,26.0,11,0
1278,21,10.0,21.0,small,16,39.0,15.0,11,0
1278,22,7.0,17.0,truck,70,50.0,41.0,11,0
1278,23,9.0,17.0,suv,54,47.0,27.0,11,0
1278,24,8.0,16.0,truck,70,32.0,26.0,11,0
1278,25,9.0,16.0,truck,70,51.0,42.0,11,0
1278,26,11.0,22.0,sedan,24,39.0,17.0,20,0
1278,27,6.0,22.0,suv,54,53.0,30.0,20,0
1278,28,8.0,17.0,small,16,41.0,16.0,11,0
1278,29,9.0,20.0,suv,54,54.0,31.0,11,0
1278,30,7.0,19.0,small,16,68.0,16,11,0
1278,31,6.0,17.0,sedan,24,45.0,19.0,20,0
1278,32,7.0,20.0,suv,54,48.0,28.0,11,0
1278,33,11.0,21.0,suv,54,37.0,21.0,11,0
1278,34,6.0,22.0,sedan,24,37.0,16.0,11,0
1278,35,8.0,18.0,small,16,73.0,16,11,0
1278,36,7.0,18.0,small,16,56.0,16,11,0
1278,37,9.0,17.0,truck,70,46.0,38.0,20,0
1278,38,9.0,21.0,suv,54,54.0,31.0,20,0
1278,39,9.0,16.0,suv,54,41.0,24.0,20,0
1278,40,6.0,17.0,small,16,45.0,16,11,0
1279,1,10.0,19.0,truck,70,15.0,12.0,20,0
1279,2,6.0,21.0,sedan,24,56.0,24,20,0
1279,3,10.0,17.0,small,16,22.0,8.0,11,0
1279,4,7.0,20.0,sedan,24,28.0,12.0,20,0
1279,5,7.0,21.0,suv,54,32.0,18.0,11,0
1279,6,11.0,20.0,suv,54,35.0,20.0,20,0
1279,7,9.0,20.0,small,16,24.0,9.0,11,0
1279,8,11.0,17.0,suv,54,28.0,16.0,20,0
1279,9,7.0,15.0,small,16,25.0,9.0,11,0
1279,10,7.0,17.0,truck,70,9.0,7.0,11,0
1279,11,8.0,19.0,truck,70,50.0,41.0,11,0
1279,12,7.0,21.0,truck,70,54.0,44.0,11,0
1279,13,9.0,20.0,small,16,66.0,16,11,0
1279,14,7.0,15.0,small,16,37.0,14.0,11,0
1279,15,8.0,17.0,small,16,61.0,16,11,0
1279,16,8.0,19.0,small,16,53.0,16,11,0
1279,17,9.0,18.0,suv,54,42.0,24.0,20,0
1279,18,10.0,21.0,suv,54,26.0,15.0,20,0
1279,19,6.0,16.0,suv,54,64.0,37.0,20,0
1279,20,8.0,18.0,truck,70,7.0,6.0,11,0
1279,21,8.0,16.0,suv,54,27.0,15.0,20,0
1279,22,9.0,19.0,sedan,24,19.0,8.0,11,0
1279,23,6.0,19.0,suv,54,48.0,28.0,20,0
1279,24,7.0,17.0,small,16,46.0,16,11,0
1279,25,8.0,20.0,suv,54,64.0,37.0,20,0
1279,26,10.0,18.0,small,16,31.0,12.0,11,0
1279,27,8.0,17.0,truck,70,42.0,34.0,20,0
1279,28,11.0,22.0,sedan,24,53.0,23.0,20,0
1279,29,9.0,17.0,sedan,24,43.0,18.0,20,0
1279,30,10.0,20.0,suv,54,47.0,27.0,20,0
1279,31,7.0,22.0,suv,54,44.0,25.0,20,0
1279,32,7.0,21.0,sedan,24,32.0,14.0,20,0
1279,33,7.0,16.0,suv,54,32.0,18.0,20,0
1279,34,8.0,21.0,small,16,38.0,14.0,11,0
1279,35,7.0,18.0,suv,54,48.0,28.0,20,0
1279,36,7.0,20.0,small,16,31.0,12.0,11,0
1279,37,7.0,17.0,sedan,24,33.0,14.0,20,0
1279,38,10.0,17.0,truck,70,53.0,43.0,11,0
1279,39,7.0,21.0,small,16,42.0,16.0,11,0
1279,40,8.0,20.0,small,16,1.0,0.0,11,0
1280,1,7.0,19.0,sedan,24,17.0,7.0,11,0
1280,2,7.0,16.0,suv,54,14.0,8.0,11,0
1280,3,9.0,18.0,suv,54,47.0,27.0,20,0
1280,4,8.0,21.0,suv,54,63.0,36.0,20,0
1280,5,7.0,19.0,suv,54,42.0,24.0,20,0
1280,6,10.0,18.0,truck,70,46.0,38.0,20,0
1280,7,10.0,17.0,truck,70,13.0,11.0,11,0
1280,8,11.0,21.0,small,16,47.0,16,11,0
1280,9,6.0,19.0,small,16,53.0,16,11,0
1280,10,7.0,19.0,sedan,24,29.0,12.0,20,0
1280,11,11.0,20.0,small,16,51.0,16,11,0
1280,12,9.0,15.0,sedan,24,42.0,18.0,20,0
1280,13,10.0,16.0,small,16,24.0,9.0,11,0
1280,14,7.0,18.0,suv,54,69.0,40.0,20,0
1280,15,10.0,15.0,small,16,43.0,16,11,0
1280,16,7.0,17.0,suv,54,27.0,15.0,20,0
1280,17,6.0,18.0,truck,70,26.0,21.0,11,0
1280,18,10.0,20.0,truck,70,40.0,33.0,20,0
1280,19,9.0,18.0,sedan,24,34.0,15.0,20,0
1280,20,6.0,19.0,truck,70,49.0,40.0,20,0
1280,21,10.0,19.0,suv,54,49.0,28.0,11,0
1280,22,7.0,21.0,suv,54,42.0,24.0,20,0
1280,23,9.0,17.0,truck,70,52.0,43.0,11,0
1280,24,9.0,16.0,small,16,59.0,16,11,0
1280,25,7.0,17.0,suv,54,29.0,17.0,20,0
1280,26,7.0,20.0,sedan,24,26.0,11.0,11,0
1280,27,10.0,19.0,sedan,24,21.0,9.0,11,0
1280,28,10.0,17.0,small,16,53.0,16,11,0
1280,29,7.0,19.0,sedan,24,51.0,22.0,11,0
1280,30,9.0,22.0,suv,54,18.0,10.0,11,0
1280,31,7.0,18.0,sedan,24,41.0,18.0,20,0
1280,32,10.0,21.0,sedan,24,36.0,15.0,20,0
1280,33,6.0,16.0,small,16,65.0,16,11,0
1280,34,10.0,19.0,sedan,24,29.0,12.0,20,0
1280,35,7.0,17.0,sedan,24,-2.0,-1.0,11,0
1280,36,6.0,17.0,sedan,24,49.0,21.0,11,0
1280,37,9.0,16.0,truck,70,10.0,8.0,11,0
1280,38,9.0,18.0,suv,54,40.0,23.0,20,0
1280,39,8.0,22.0,small,16,33.0,13.0,11,0
1280,40,8.0,21.0,small,16,39.0,15.0,11,0
1281,1,8.0,16.0,suv,54,39.0,22.0,11,0
1281,2,10.0,19.0,suv,54,25.0,14.0,20,0
1281,3,8.0,15.0,small,16,52.0,16,11,0
1281,4,7.0,20.0,sedan,24,33.0,14.0,20,0
1281,5,7.0,19.0,truck,70,37.0,30.0,30,0
1281,6,11.0,21.0,small,16,34.0,13.0,11,0
1281,7,10.0,19.0,suv,54,20.0,11.0,11,0
1281,8,10.0,17.0,sedan,24,40.0,17.0,20,0
1281,9,6.0,16.0,sedan,24,36.0,15.0,20,0
1281,10,10.0,17.0,suv,54,33.0,19.0,20,0
1281,11,10.0,20.0,suv,54,46.0,26.0,30,0
1281,12,7.0,19.0,sedan,24,32.0,14.0,11,0
1281,13,9.0,16.0,truck,70,51.0,42.0,20,0
1281,14,8.0,16.0,small,16,68.0,16,11,0
1281,15,10.0,17.0,suv,54,35.0,20.0,30,0
1281,16,11.0,17.0,small,16,28.0,11.0,11,0
1281,17,7.0,21.0,truck,70,29.0,24.0,30,0
1281,18,10.0,21.0,small,16,49.0,16,11,0
1281,19,8.0,22.0,small,16,28.0,11.0,11,0
1281,20,11.0,16.0,truck,70,36.0,29.0,30,0
1281,21,10.0,20.0,suv,54,40.0,23.0,30,0
1281,22,9.0,20.0,suv,54,37.0,21.0,11,0
1281,23,10.0,20.0,suv,54,46.0,26.0,30,0
1281,24,8.0,15.0,truck,70,51.0,42.0,20,0
1281,25,11.0,19.0,small,16,37.0,14.0,11,0
1281,26,9.0,20.0,sedan,24,34.0,15.0,20,0
1281,27,10.0,18.0,small,16,34.0,13.0,11,0
1281,28,10.0,22.0,suv,54,43.0,25.0,30,0
1281,29,11.0,17.0,sedan,24,51.0,22.0,11,0
1281,30,8.0,21.0,suv,54,40.0,23.0,20,0
1281,31,7.0,15.0,suv,54,31.0,18.0,11,0
1281,32,11.0,18.0,small,16,39.0,15.0,11,0
1281,33,7.0,15.0,sedan,24,30.0,13.0,11,0
1281,34,6.0,18.0,small,16,30.0,11.0,11,0
1281,35,10.0,17.0,small,16,64.0,16,11,0
1281,36,9.0,18.0,truck,70,23.0,19.0,20,0
1281,37,11.0,16.0,sedan,24,55.0,24.0,20,0
1281,38,11.0,18.0,small,16,51.0,16,11,0
1281,39,10.0,21.0,sedan,24,32.0,14.0,20,0
1281,40,10.0,21.0,truck,70,15.0,12.0,11,0
1282,1,9.0,17.0,sedan,24,47.0,20.0,11,0
1282,2,10.0,20.0,sedan,24,2.0,1.0,11,0
1282,3,10.0,19.0,suv,54,7.0,4.0,11,0
1282,4,6.0,15.0,truck,70,28.0,23.0,11,0
1282,5,10.0,17.0,sedan,24,41.0,18.0,20,0
1282,6,9.0,16.0,suv,54,48.0,28.0,11,0
1282,7,7.0,16.0,small,16,29.0,11.0,11,0
1282,8,9.0,19.0,suv,54,40.0,23.0,11,0
1282,9,10.0,20.0,sedan,24,42.0,18.0,20,0
1282,10,8.0,17.0,truck,70,48.0,39.0,20,0
1282,11,8.0,21.0,sedan,24,23.0,10.0,11,0
1282,12,7.0,19.0,small,16,37.0,14.0,11,0
1282,13,9.0,18.0,small,16,49.0,16,11,0
1282,14,9.0,22.0,small,16,46.0,16,11,0
1282,15,8.0,20.0,sedan,24,24.0,10.0,11,0
1282,16,9.0,21.0,truck,70,38.0,31.0,11,0
1282,17,9.0,17.0,sedan,24,69.0,24,11,0
1282,18,9.0,21.0,small,16,47.0,16,11,0
1282,19,6.0,22.0,truck,70,27.0,22.0,11,0
1282,20,8.0,16.0,sedan,24,31.0,13.0,11,0
1282,21,11.0,17.0,sedan,24,41.0,18.0,11,0
1282,22,11.0,21.0,small,16,50.0,16,11,0
1282,23,9.0,21.0,small,16,46.0,16,11,0
1282,24,7.0,17.0,suv,54,60.0,34.0,20,0
1282,25,11.0,18.0,suv,54,38.0,22.0,11,0
1282,26,7.0,21.0,truck,70,53.0,43.0,11,0
1282,27,7.0,20.0,truck,70,49.0,40.0,20,0
1282,28,10.0,17.0,suv,54,21.0,12.0,20,0
1282,29,7.0,17.0,sedan,24,26.0,11.0,11,0
1282,30,7.0,21.0,sedan,24,43.0,18.0,20,0
1282,31,8.0,16.0,small,16,38.0,14.0,11,0
1282,32,10.0,22.0,truck,70,44.0,36.0,20,0
1282,33,10.0,18.0,truck,70,44.0,36.0,20,0
1282,34,10.0,20.0,small,16,48.0,16,11,0
1282,35,9.0,16.0,small,16,43.0,16,11,0
1282,36,11.0,20.0,small,16,47.0,16,11,0
1282,37,8.0,19.0,small,16,32.0,12.0,11,0
1282,38,9.0,18.0,small,16,52.0,16,11,0
1282,39,6.0,15.0,truck,70,57.0,47.0,20,0
